CPG, CORPORANG,Corporacion Aeroangeles,Mexico
CGY, ,Corporacion Paraguaya De Aeronautica,Paraguay
CPT, AIR SPUR,Corporate Air,K
CPR, CORPAIR,Corporate Air,K
CPO, MOKAN,Corporate Aircraft Company,K
COO, CORPORATE,Corporate Airlink,C
CKE, CHECKMATE,Corporate Aviation Services,K
VHT, VEGAS HEAT,Corporate Flight International,K
VTE, VOLUNTEER,Contour Airlines,K
CJI, SEA JET,Corporate Jets,K
CRL, CORSAIR,Corsairfly,LF
CCM, CORSICA,Corse Méditerranée,LF
COZ, COSMIC AIR,Cosmic Air,Nepal
COT, ,Costa Airlines,Venezuela
CHI, COUGAR,Cougar Helicopters,C
MGB, MOCKINGBIRD,Coulson Flying Service,EG
NSW, ,Country Connection Airlines,Y
CIK, COUNTRY AIR,Country International Airlines,Kyrgyzstan
CSD, DELIVERY,Courier Services,K
CUT, COURT AIR,Court Helicopters,South Africa
OU,  OURTLINE,Court Line,EG
CVL, COVAL,Coval Air,C
COW, COWI,COWI,Denmark
COY, COYNE AIR,Coyne Aviation,EG
CFD, AERONAUT,Cranfield University,EG
CRE, CREE AIR,Cree Airways,C
ELM, CRELAM,Crelam,Mexico
CAN, CREST,Crest Aviation,EG
KRM, TRANS UNIVERSAL,Crimea Universal Avia,UK
CTN, CROATIA,Croatia Airlines,Croatia
HRZ, CROATIAN AIRFORCE,Croatian Air Force,Croatia
CRX, CROSSAIR,Cross Aviation,EG
ECC, Cigogne,Crossair Europe,Switzerland
CWX, CROW EXPRESS,Crow Executive Air,K
CKR, CROWN AIR,Crown Air Systems,K
CRO, CROWN AIRWAYS,Crown Airways,K
CRW, REGAL,Crownair,C
VCR, VOE CRUISER,Cruiser Linhas Aéreas,Brazil
CTY, CENTURY,Cryderman Air Service,K
CYT, CRYSTAL-AIR,Crystal Shamrock Airlines,K
IRO, IRON AIR,CSA Air,K
CUB, CUBANA,Cubana de Aviación,Cuba
CTF, CUTTER FLIGHT,Cutter Aviation,K
CBL, CUMBERLAND,Cumberland Airways (Nicholson Air Service),K
CTT, CATT,Custom Air Transport,K
RGN, CYGNUS AIR,Cygnus Air,Spain
CYC, CYPRAIR,Cyprair Tours,Cyprus
CYS, SKYBIRD,Cypress Airlines,C
CYP, CYPRUS,Cyprus Airways,Cyprus
KYV, AIRKIBRIS,Cyprus Turkish Airlines,Turkey
CEF, CZECH AIR FORCE,Czech Air Force,LK
AHD, AIRHANDLING,Czech Air Handling,LK
CSA, CSA,Czech Airlines,LK
CIE, CZECH REPUBLIC,Czech Government Flying Service,LK
CGP, ,Cargo Plus Aviation,United Arab Emirates
CDC, HUALONG,CDI Cargo Airlines,Z
HNL, MAPLELEAF,CHC Helicopters Netherlands,EH
KEM, CEMAIR,CemAir,South Africa
JLH, CESA,Centro de Servicio Aeronautico,Mexico
FCB, NEW AGE,Cobalt,Cyprus
CVK, CARGO LINE,CAVOK Airlines,UK
CLI, CLICKJET,Clickair,Spain
CHB, WEST CHINA,West Air (China),Z
ABA, Aerobeta,Aero-Beta,ED
DJT, DREAMJET,Dreamjet,LF
DPJ, JET CARD,Delta Private Jets,K
DJR, DESERT FLIGHT,Desert Jet,K
DLA, DOLOMITI,Air Dolomiti,Italy
DLC, SOARCOPTER,Dehong South Asian General Aviation,Z
DNS, ,Dniproaviaservis Company,UK
DRF, ,Dream Flyers Training Center,Spain
DMF, DEMLY,DMCFLY,Mexico
NAU, DANAUS,Danaus Lineas Aereas,Mexico
GDF, ,DF Aviation,UK
DDA, DUSTY,D & D Aviation,K
DNK, DIRECT JET,D&K Aviation,K
VPA, VIP TAXI,DanubeWings,Slovakia
DHE, HELIDAP,DAP Helicopteros,Chile
VLF, VOLANTE,DFS UK Limited,EG
DSR, DAIRAIR,DAS Air Cargo,Uganda
RKC, DAS CONGO,DAS Airlines,Democratic Republic of the Congo
DTR, DANISH,DAT Danish Air Transport,Denmark
ENT, DATENT,DAT Enterprise Limited,EG
BDN, GAUNTLET,DERA Boscombe Down,EG
DSN, DESNA,DESNA,UK
DET, SAMAL,DETA Air,Kazakhstan
DGO, DGO JET,DGO Jet,Mexico
DAE, YELLOW,DHL Aero Expreso,Panama
DHK, WORLD EXPRESS,DHL Air Limited,EG
DHV, WORLDSTAR,DHL Aviation,South Africa
DHX, DILMUN,DHL International,Bahrain
JOS, ,DHL de Guatemala,Guatemala
RSK, REDSKIN,DSWA,K
DAO, DALO AIRLINES,Daallo Airlines,Djibouti
DAG, DAGAL,Dagestan Airlines,U
DHA, ,Dahla Airlines,Democratic Republic of Congo
DCS, TWIN STAR,DC Aviation,ED
DCX, DAIMLER,Daimler-Chrysler,K
DKA, ,Daka,Kazakhstan
DLR, DALA AIR,Dala Air Services,Nigeria
KHB, DALAVIA,Dalavia,U
DXP, DALLAS EXPRESS,Dallas Express Airlines,K
DAS, AIRDAM,Damascene Airways,Syrian Arab Republic
DSA, DANBURY AIRWAYS,Danbury Airways,K
DOP, DANCOPTER,Dancopter,Denmark
DAF, DANISH AIRFORCE,Danish Air Force,Denmark
DDL, ,Danish Air Lines,Denmark
DAR, DANISH ARMY,Danish Army,Denmark
DNY, DANISH NAVY,Danish Navy,Denmark
DNU, DANU,Danu Oro Transportas,Lithuania
DRT, DARTA,Darta,LF
DWT, DARWIN,Darwin Airline,Switzerland
DSQ, DASAB AIR,Dasab Airlines,Uganda
DSH, DASH CHARTER,Dash Air Charter,K
GOB, PILGRIM,Dash Aviation,EG
DGX, DASNA,Dasnair,Switzerland
DAB, ,Dassault Aviation,LF
CVF, CLOVERLEAF,Dassault Falcon Jet Corporation,K
DSO, DASSAULT,Dassault Falcon Service,LF
DTN, DATA AIR,Data International,Sudan
XDT, ,Date Transformation Corp,K
DAU, DAUAIR,Dauair,ED
DCO, ,David Crawshaw Consultants Limited,EG
DWN, DAWN AIR,Dawn Air,K
DJS, DAYJET,DayJet,K
DAY, DAYA,Daya Aviation,Sri Lanka
DHC, DEHAVILLAND,De Havilland,C
IAY, IASON,Deadalos Flugtbetriebs,Austria
DAA, DECUR,Decatur Aviation,K
DKN, DECCAN,Deccan Charters,India
JDC, JOHN DEERE,Deere and Company,K
DWR, DELAWARE,Delaware Skyways,K
DEA, JET SERVICE,Delta Aerotaxi,Italy
SNO, SNOWBALL,Delta Air Charter,C
ELJ, ELITE JET,Delta Private Jets,K
DAL, DELTA,Delta Air Lines,K
KMB, KEMBLEJET,Delta Engineering Aviation,EG
DLI, DELTA EXPRESS,Delta Express International,UK
DSU, DELTA STATE,Delta State University,K
DNM, DENIM,Denim Air,EH
FEC, FALCON EXPRESS,Denver Express,K
DJT, DENVER JET,Denver Jet,K
FGC, FORESTALS,Departament d'Agricultura de la Generalitat de Catalunya,Spain
DRY, DERAYA,Deraya Air Taxi,Indonesia
DRX, ,Des R Cargo Express,Mauritania
MIZ, MILAZ,Desarrollo Milaz,Mexico
DTY, DESTINY,Destiny Air Services,Sierra Leone
AMB, CIVIL AIR AMBULANCE,Deutsche Rettungsflugwacht,ED
LFO, LUFO,Deutsches Zentrum fur Luft-und Raumfahrt EV,ED
DIS, DI AIR,Di Air,Serbia
SPK, SPARKLE,Diamond Aviation,K
DRB, DIDIER,Didier Rousset Buy,Chile
DGT, DIGITAL,Digital Equipment Corporation,K
DIP, DIPFREIGHT,Diplomatic Freight Services,EG
ENA, ENA,Dirección General de Aviación Civil y Telecomunicasciones,Spain
DIA, BLUE SKY,Direct Air,K
XAP, MID-TOWN,Direct Air trading as Midway Connection,K
DCT, ,Direct Flight,EG
SXP, EXPRESS SKY,Direct Fly,Poland
DIR, DIRGANTARA,Dirgantara Air Service,Indonesia
DCV, DISCOVER,Discover Air,K
DVA, DISCOVERY AIRWAYS,Discovery Airways,K
XDS, ,Dispatch Services,K
DIX, DIX FLIGHT,Dix Aviation,ED
DEE, TACAIR,Dixie Airways,K
UDN, DNIEPRO,Dniproavia,UK
FDN, FLYING DOLPHIN,Dolphin Air,United Arab Emirates
IXX, ISLAND EXPRESS,Dolphin Express Airlines,K
DPL, DOME,Dome Petroleum,C
ADM, DOMINAIR,Dominair,Dominican Republic
MYO, MAYORAL,Dominguez Toledo (Grupo Mayoral),Spain
DOA, DOMINICANA,Dominicana de Aviación,Dominican Republic
DMO, DOMODEDOVO,Domodedovo Airlines,U
DVB, DONSEBAI,Don Avia,Kazakhstan
DON, DONAIR,Donair Flying Club,EG
DNV, DONAVIA,Donavia,U
UDC, DONBASS AERO,DonbassAero,UK
DAD, DORADO AIR,Dorado Air,Dominican Republic
DOR, DORNIER,Dornier,ED
DAV, DANA AIR,Dornier Aviation Nigeria,Nigeria
DOM, DOS MUNDOS,Dos Mundos,Dominican Republic
DCA, DREAM CATCHER,Dreamcatcher Airways,EG
DRK, ROYAL BHUTAN,Druk Air,Bhutan
DRE, MICHIGAN,Drummond Island Air,K
DUB, DUBAI,Dubai Airwing,United Arab Emirates
DBK, SEAGULL,Dubrovnik Air,Croatia
DUK, LION KING,Ducair,Luxembourg
DBJ, DUCHESS,Duchess of Britany (Jersey) Limited,EG
LPD, LEOPARD,UK Royal/HRH Duke of York,EG
DUN, DUNAIR,Dun'Air,Mauritania
PHD, PANHANDLE,Duncan Aviation,K
VVF, WORLDFOCUS,Dunyaya Bakis Hava Tasimaciligi,Turkey
DUO, FLY DUO,Duo Airways,EG
DJE, DURANGO JET,Durango Jet,Mexico
DNL, DUTCH ANTILLES,Dutch Antilles Express,Netherlands Antilles
DCE, DUTCH CARIBBEAN,Dutch Caribbean Express,Netherlands Antilles
DBR, DUTCHBIRD,Dutchbird,EH
DBR, DOBROLET,Dobrolet LLC,U
DFS, DWYAIR,Dwyer Aircraft Services,K
XDY, ,Dynair Services,K
DNR, DYNAMAIR,Dynamair Aviation,C
DYE, DYNAMIC,Dynamic Air,EH
DYA, DYNAMIC AIR,Dynamic Airways,K
BAG, SPEEDWAY,Dba,ED
EES, ,Eagle Express,Serbia
EBF, ,Echo Airlines,Bahamas
ENY, ENVOY,Envoy Air,K
EVK, EVERETT,Everett Aviation,HK
ENK, SUNBIRD,Executive Airlink,K
ELB, ELLINAIR HELLAS,Ellinair,Greece
EVT, ,Everett Limited,Tanzania
ELN, ELERON,Eleron Aviation Company,UK
ECC, ECLAIR,Eclair Aviation,LK
ELU, EGYPTIAN LEISURE,Egyptian Leisure Airlines,Egypt
EDV, ENDEAVOR,Endeavor Air,K
LTD, LIGHT SPEED,Executive Express Aviation/JA Air Charter,K
EPR, EMPEROR,Express Airways,Slovenia
XSL, EXCELAIRE,Excel-Aire Service,K
XSR, AIRSHARE,Executive Flight Services,K
EZJ, GUYANA JET,Ezjet GT,Guyana
EZX, EAGLEXPRESS,Eagle Express Air Charter,Malaysia
MNU, MAINER,Elite Airways,K
EHD, PLATINUM AIR,E H Darby Aviation,K
EXW, ECHOLINE,Executive Airlines Services,Nigeria
EFS, EFAOS,EFAOS- Agencia De Viagens e Turismo,Angola
EFD, EVER FLIGHT,Eisele Flugdienst,ED
FSD, FLUGSERVICE,EFS-Flugservice,ED
EIS, COOL,EIS Aircraft,ED
IAG, EPAG,EPAG,LF
ESI, ELISERVIZI,ESI Eliservizi Italiani,Italy
EUY, EUROAIRWAYS,EU Airways,Ireland
EUJ, UNION JET,EUjet,Ireland
EVA, EVA,EVA Air,Taiwan
ICR, ICARUS FLIGHTS,Eagle Aero,K
FEI, ARCTIC EAGLE,Eagle Air,Iceland
EGR, EAGLE SIERRA,Eagle Air,Sierra Leone
EFL, FLYING EAGLE,Eagle Air,Tanzania
EGU, AFRICAN EAGLE,Eagle Air,Uganda
EAG, EAGLE,Eagle Airways,New Zealand
EGX, THAI EAGLE,Eagle Air Company,Thailand
GYP, GYPSY,Eagle Aviation,EG
EGN, FRENCH EAGLE,Eagle Aviation France,LF
SEG, SEN-EAGLE,Eagle International,Senegal
EGJ, EAGLE JET,Eagle Jet Charter,K
EMD, EAGLEMED,Eaglemed (Ballard Aviation),K
ERX, EARTH AIR,Earth Airlines Services,Nigeria
UTN, UT Ukraine,UTair-Ukraine,UK
HSA, DUMA,East African Safari Air,HK
EXZ, TWIGA,East African Safari Air Express,HK
EMU, ,East Asia Airlines,Macao
ECT, EASTWAY,East Coast Airways,South Africa
ECJ, EASTCOAST JET,East Coast Jets,K
EHA, AIRE HAMPTON,East Hampton Aire,K
EKC, BLUE GOOSE,East Kansas City Aviation,K
CTK, COSTOCK,East Midlands Helicopters,EG
DXH, EAST STAR,East Star Airlines,Z
EWA, EASTWEST,East-West Airlines,Y
ESR, EASTAR,Eastar Jet,South Korea
EAZ, EASAIR,Eastern Air,Zambia
EAX, EASTEX,Eastern Air Executive,EG
EAL, EASTERN,Eastern Air Lines,K
EAL, EASTERN,Eastern Air Lines,K
EZE, EASTFLIGHT,Eastern Airways,EG
EAQ, EASTERN,Eastern Australia Airlines,Y
ECI, EASTERN CAROLINA,Eastern Carolina Aviation,K
GNS, GENESIS,Eastern Executive Air Charter,EG
LIS, LARISA,Eastern Express,Kazakhstan
EME, EMAIR,Eastern Metro Express,K
EPB, EAST PAC,Eastern Pacific Aviation,C
ESJ, EASTERN SKYJETS,Eastern SkyJets,United Arab Emirates
ELA, ,Eastland Air,Y
SGR, STINGER,Eastwind Airlines,K
FYE, FLYME,Easy Link Aviation Services,Nigeria
CMN, CIMMARON AIRE,Eckles Aircraft,K
EJT, ECLIPSE JET,Eclipse Aviation,K
ECQ, SKYBRIDGE,Eco Air,Nigeria
DEI, ,Ecoair,Algeria
ECX, AIR ECOMEX,Ecomex Air Cargo,Angola
ECD, ECOTOUR,Ecotour,Mexico
XCC, XCALAK,Ecoturistica de Xcalak,Mexico
ECV, EQUATOGUINEA,Ecuatoguineana De Aviación (EGA),Equatorial Guinea
EQC, ECUA-CARGO,Ecuatorial Cargo,Equatorial Guinea
ECU, ECUAVIA,Ecuavia,Ecuador
EDW, EDELWEISS,Edelweiss Air,Switzerland
SLO, SLOW,Edgartown Air,K
EDC, SALTIRE,Air Charter Scotland,EG
EDJ, EDWARDS,Edwards Jet Center of Montana,K
EIJ, EFATA,Efata Papua Airlines,Indonesia
EUW, EUROWEST,EFS European Flight Service,Sweden
MSR, EGYPTAIR,Egyptair,Egypt
MSX, EGYPTAIR CARGO,Egyptair Cargo,Egypt
EGY, ,Egyptian Air Force,Egypt
EJX, ,Egyptian Aviation,Egypt
EMA, ,Egyptian Aviation Company,Egypt
EIX, AIR EXPORTS,Ei Air Exports,Ireland
EIR, EIRJET,Eirjet,Ireland
ELY, ELAL,El Al Israel Airlines,LL
CMX, EL CAMINANTE,El Caminante Taxi Aéreo,Mexico
GLQ, QUILADA,El Quilada International Aviation,Sudan
ELS, EL SAL,El Sal Air,El Salvador
ESC, SOLAMERICA,El Sol De América,Venezuela
BRQ, BURAQAIR,El-Buraq Air Transport,Libya
ELX, ELAN,Elan Express,K
LBR, MOTION,Elbe Air Transport,ED
NLK, ELAVIA,Elbrus-Avia Air Enterprise,U
DND, DINDER,Eldinder Aviation,Sudan
PDV, ELICAR,Elicar,Italy
EDO, ELIDOLOMITI,Elidolomiti,Italy
ELB, ELILOBARDIA,Elieuro,Italy
EFG, ELIFRIULIA,Elifriulia,Italy
ELH, LARIO,Elilario Italia,Italy
EOA, LOMBARDA,Elilombarda,Italy
MEE, ELIMEDITERRANEA,Elimediterranea,Italy
VUL, ELIOS,Elios,Italy
IEP, ELIPIU,Elipiu',Italy
RSA, ESRA,Elisra Airlines,Sudan
EAI, ELAIR,Elite Air,Togo
EJD, ELITE DUBAI,Elite Jets,United Arab Emirates
FGS, ELITELLINA,Elitellina,Italy
ELT, ELLIOT,Elliott Aviation,K
MGG, ELMAGAL,Elmagal Aviation Services,Sudan
ELR, ,Elrom Aviation and Investments,LL
EAM, EMBASSY AIR,Embassy Airlines,Nigeria
EFT, EMBASSY FREIGHT,Embassy Freight Company,K
EMB, EMBRAER,Empresa Brasileira De Aeronáutica,Brazil
XSL, SATSLAB,Embry-Riddle Aeronautical University,K
JEM, GEMSTONE,Emerald Airways,EG
EWW, EMERY,Emery Worldwide Airlines,K
EMT, EMETEBE,Emetebe,Ecuador
UAE, EMIRATES,Emirates Airlines,United Arab Emirates
SBC, SABIAN AIR,Emoyeni Air Charter,South Africa
EMP, EMPIRE,Empire Air Service,K
CFS, EMPIRE AIR,Empire Airlines,K
MPR, ,Empire Aviation Services,Nigeria
ETP, TESTER,Empire Test Pilots' School,EG
AUO, UNIFORM OSCAR,Empresa (Aero Uruguay) S.A.,Uruguay
PRG, ASPAR,Empresa Aero-Servicios Parrague,Chile
CRN, AEROCARIBBEAN,Empresa Aerocaribbean,Cuba
VNA, EBBA,Empresa Aviación Interamericana,Uruguay
EEA, ECUATORIANA,Empresa Ecuatoriana De Aviación,Ecuador
CNI, SERAER,Empresa Nacional De Servicios Aéreos,Cuba
VNE, VENEZOLANA,Empresa Venezolana,Venezuela
GTV, GAVIOTA,Empresa de Aviación Aerogaviota,Cuba
XLT, INFRAERO,Empressa Brasileira de Infra-Estrutura Aeroportuaria-Infraero,Brazil
ENC, ENDECOTS,Endecots,Ecuador
ENI, ENIMEX,Enimex,Estonia
ENK, ENKOR,Enkor JSC,U
EGV, GLEISNER,Enrique Gleisner Vivanco,Chile
ESE, ENSENADA ESPECIAL,Ensenada Vuelos Especiales,Mexico
ENT, ENTER,Enter Air,Poland
ENS, ENTERGY SHUTTLE,Entergy Services,K
EWS, WORLD ENTERPRISE,Enterprise World Airways,Democratic Republic of the Congo
ESS, NEW DAWN,Eos Airlines,K
EKA, EQUAFLIGHT,Equaflight Service,Republic of the Congo
EQZ, ZAMBIA CARGO,Equatair Air Services (Zambia),Zambia
EQT, ,Equatorial Airlines,Equatorial Guinea
ERH, ERAH,Era Helicopters,K
IRY, ERAM AIR,Eram Air,Iran
ERF, ERFOTO,Erfoto,Portugal
ERE, AIR ERIE,Erie Airways,K
ERT, ERITREAN,Eritrean Airlines,Eritrea
EAD, AERO-ESCOLA,Escola De Aviacao Aerocondor,Portugal
CTV, ARE AVIACION,Escuela De Pilotos Are Aviación,Spain
EPC, ESPACE,Espace Aviation Services,Democratic Republic of the Congo
ERC, ESSO,Esso Resources Canada,C
ESF, ,Estafeta Carga Aérea,Mexico
EEF, ESTONIAN AIR FORCE,Estonian Air Force,Estonia
ELL, ESTONIAN,Estonian Air,Estonia
ETA, ESTRELLAS,Estrellas Del Aire,Mexico
ETH, ETHIOPIAN,Ethiopian Airlines,Ethiopia
MJM, ELCO ETI,Eti 2000,Italy
ETD, ETIHAD,Etihad Airways,United Arab Emirates
ETM, ETRAM,Etram Air Wing,Angola
EVN, EURAVIATION,Euraviation,Italy
ECN, EURO CONTINENTAL,Euro Continental AIE,Spain
ESN, EURO SUN,Euro Sun,Turkey
EAK, EAKAZ,Euro-Asia Air,Kazakhstan
KZE, KAZEUR,Euro-Asia Air International,Kazakhstan
MMZ, EUROATLANTIC,EuroAtlantic Airways,Portugal
GOJ, GOJET,EuroJet Aviation,EG
EUP, SAVOY,Pan Europeenne Air Service,LF
EUU, EUROAMERICAN,Euroamerican Air,Uruguay
ECY, ECHELON,Euroceltic Airways,EG
EUC, ,Eurocontrol,Belgium
ECF, EUROCOPTER,Eurocopter,LF
ECA, EUROCYPRIA,Eurocypria Airlines,Cyprus
EEZ, E-FLY,Eurofly,Italy
EEU, EUROFLY,Eurofly Service,Italy
EUG, EUROGUINEA,Euroguineana de Aviación,Equatorial Guinea
ERJ, JET ITALIA,Eurojet Italia,Italy
JLN, JET LINE,Eurojet Limited,Malta
RDP, JET-ARROW,Eurojet Romania,Romania
EJS, EEJAY SERVICE,Eurojet Servis,LK
ELO, EUROLOT,Eurolot,Poland
EMX, EUROMANX,Euromanx Airways,Austria
GED, LANGUEDOC,Europe Air Lines,LF
FPO, FRENCH POST,Europe Airpost,LF
EUT, FIESTA,European 2000 Airlines,Malta
EAG, ,European Aeronautical Group UK,EG
EAL, STAR WING,European Air Express,ED
BCS, EUROTRANS,European Air Transport,Belgium
EAF, EUROCHARTER,European Aviation Air Charter,EG
EBJ, ,European Business Jets,EG
ECB, COASTAL CLIPPER,European Coastal Airlines,Croatia
ETV, EURO EXEC,European Executive,EG
EXC, ECHO EXPRESS,European Executive Express,Sweden
EBG, EUROSENSE,Eurosense,Bulgaria
ESX, CATFISH,Euroskylink,EG
EWG, EUROWINGS,Eurowings,ED
EWE, EUROWINGS,Eurowings Europe,Austria
EVE, EVELOP,Evelop Airlines,Spain
EIA, EVERGREEN,Evergreen International Airlines,K
VTS, EVERTS,Everts Air Alaska/Everts Air Cargo,K
EWR, MAYOTTE AIR,Ewa Air,LF
EMN, AGENCY,Examiner Training Agency,EG
XLA, EXPO,Excel Airways,EG
XEL, HELI EXCEL,Excel Charter,EG
GZA, EXCELLENT AIR,Excellent Air,ED
EXA, CANADIAN EXECAIRE,Execair Aviation,C
VCN, AVCON,Execujet Charter,Switzerland
EJO, MIDJET,Execujet Middle East,United Arab Emirates
VMP, VAMPIRE,Execujet Scandinavia,Denmark
LFL, LIFE FLIGHT,Executive Air,Zimbabwe
EAC, EXECAIR,Executive Air Charter,K
XAF, ,Executive Air Fleet,K
ECS, ECHO,Executive Aircraft Charter and Charter Services,Ireland
XAH, ,Executive Aircraft Services,EG
EXK, EXECUTIVE EAGLE,Executive Airlines,K
EXU, SACAIR,Executive Airlines,Spain
JTR, JESTER,Executive Aviation Services,EG
EXE, EXEC,Executive Flight,K
TRI, TRILLIUM,Executive Flight Operations Ontario Government,C
EXJ, ,Executive Jet Charter,EG
EJM, JET SPEED,Executive Jet Management,K
TEA, TRAVELMAX,Executive Turbine Aviation,South Africa
EXF, EXIMFLIGHT,Eximflight,Mexico
EXN, EXIN,Exin,Poland
EXR, EXPERTOS ENCARGA,Expertos En Carga,Mexico
FXA, EFFEX,Express Air,K
EIC, EXCARGO,Express International Cargo,São Tomé and Príncipe
XPL, EXPRESSLINE,Express Line Aircompany,K
XNA, EXPRESSNET,Express Net Airlines,K
LHN, LONGHORN,Express One International,K
XTO, EXPRESS TOURS,Express Tours,C
ASQ, ACEY,ExpressJet,K
JTM, SKYMAN,Exxavia Limited,Ireland
EZY, EASY,easyJet UK,EG
EZS, TOPSWISS,easyJet Switzerland,Switzerland
AAE, ARIZONA,Western Express Air,K
EAV, MAYFLOWER,Eagle Airlines Luftverkehrsges,Austria
ABU, ,Eagle Aviation Services,K
XRO, CRAMER,ExxAero,EH
EJU, ALPINE,easyJet Europe,Austria
EVL, EVOLEM,Evolem Aviation,LF
KWX, KAY DUB,Florida Aerocharter,K
FAS, FLORIDA CARGO,Florida Air Cargo,K
VNX, VANCE,Fly Advance,K
FUM, FUNLINE,Fuxion Line Mexico,Mexico
FRB, RAKWAY,Fly Rak,United Arab Emirates
FMI, FIRST MYANMAR,FMI Air,Myanmar
FRX, FORT AERO,Fort Aero,Estonia
PBR, POLAR BEAR,Fast Air,C
SRE, STREAMJET,Fly Jetstream Aviation,South Africa
FTZ, GREY BIRD,Fastjet,Tanzania
FAP, FAIR SCHOOL,F Air,LK
FFL, FOREFLIGHT,ForeFlight,K
EYE, SOCKEYE,F.S. Air Service,K
IFA, RED ANGEL,FAI Air Service,ED
FLC, FLIGHT CHECK,FINFO Flight Inspection Aircraft,K
FKI, KIEL AIR,FLM Aviation Mohrdieck,ED
DCM, DOT COM,FLTPLAN (anonymized service),K
FLW, QUICKFLOW,FLowair Aviation,LF
FMG, HUSKY,FMG Verkehrsfliegerschule Flughafen Paderborn-Lippstadt,ED
FRA, RUSHTON,FR Aviation,EG
FSB, SEABIRD,FSB Flugservice & Development,ED
LEJ, LEIPZIG FAIR,FSH Luftfahrtunternehmen,ED
FBA, FAB AIR,Fab Air,Kyrgyzstan
FCS, MEXFACTS,Facts Air,Mexico
FAV, FAIRAVIA,Fair Aviation,South Africa
FWD, FAIR WIND,Fair Wind Air Charter,United Arab Emirates
FLS, FAIRLINE,Fairlines,EH
FFC, FAIROAKS,Fairoaks Flight Centre,EG
FWY, FAIRWAYS,Fairways Corporation,K
FCN, FALCON,Falcon Air,Sweden
FAR, FALCAIR,Falcon Air,Slovenia
FAO, PANTHER,Falcon Air Express,K
FAU, FALCON AIRLINE,Falcon Airline,Nigeria
FVS, FALCON AVIATION,Falcon Aviation Services,United Arab Emirates
FJC, FALCONJET,Falcon Jet Centre,EG
FAW, FALWELL,Falwell Aviation,K
FEA, Far Eastern,Far Eastern Air Transport,Taiwan
FDL, FARMINGDALE STATE,Farmingdale State University,K
FAH, BLUE STRIP,Farnair Hungary,Hungary
FRN, FARNED,Farnair Netherlands,EH
FAT, FARNER,ASL Airlines Switzerland,Switzerland
RAF, FARNAS,Farnas Aviation Services,Sudan
HBL, HELIBLUE,Faroecopter,Denmark
RCK, ROCKROSE,FaroeJet,Faroe Islands
FRW, FARWEST,Farwest Airlines,K
FSW, FASO,Faso Airways,Burkina Faso
FHL, FINDON,Fast Helicopters,EG
FAY, FAYBAN AIR,Fayban Air Services,Nigeria
SKM, SKYTEM,Fayetteville Flying Service and Scheduled Skyways System,K
FDR, FEDAIR,Federal Air,South Africa
FLL, FEDERAL AIRLINES,Federal Airlines,Sweden
DCN, DIPLOMATIC CLEARANCE,Federal Armed Forces,ED
FRM, FEDARM,Federal Armored Service,K
NHK, NIGHTHAWK,Federal Aviation Administration,K
FDX, FEDEX,FedEx Express,K
FNK, AURIKA,Feniks Airline,Kazakhstan
FER, FERIA,Feria Aviación,Spain
HGK, SALAAMA,Fika Salaama Airlines,Uganda
FNC, FINALAIR CONGO,Finalair Congo,Republic of the Congo
FAK, FACTS,Financial Airxpress,K
FBF, FINE AIR,Fine Airlines,K
FTR, FINISTAIR,Finist'air,LF
FIN, FINNAIR,Finnair,Finland
WBA, WESTBIRD,Finncomm Airlines,Finland
FNF, FINNFORCE,Finnish Air Force,Finland
FIH, FINNHEMS,FinnHEMS,Finland
FFM, FIREFLY,Firefly,Malaysia
FAB, FIRST AIR,First Air,C
JRF, ,First Air Transport,Japan
FCC, FIRST CAMBODIA,First Cambodia Airlines,Cambodia
FCA, JETSET,First Choice Airways,EG
MBL, FIRST CITY,First City Air,EG
GGA, JAWJA,First Flying Squadron,K
FIR, FIRSTLINE AIR,First Line Air,Sierra Leone
FTS, FIRST SABRE,First Sabre,Mexico
FFR, FISCHER,Fischer Air,LK
FFP, FLYING FISH,Fischer Air Polska,Poland
EXV, EXPOAVIA,FitsAir,Sri Lanka
FSX, FLAG,Flagship Express Services,K
FLE, FLAIR,Flair Airlines,C
WAF, FLAMENCO,Flamenco Airways,K
FMR, FLAMINGO AIR,Flamingo Air,K
FLN, ILIAS,Flamingo Air-Line,Kazakhstan
FSH, FLASH,Flash Airlines,Egypt
BWY, BROADWAY,Fleet Requirements Air Direction Unit,EG
FLR, FLEETAIR,Fleetair,South Africa
FXY, FLEXY,Flexair,EH
FXT, ,Flexflight,Denmark
TUD, TUNDRA,Flight Alaska,K
FCK, NAV CHECKER,FCS Flight Calibration Services,ED
VOR, FLIGHT CAL,Flight Calibration Services Ltd.,EG
FCV, NAVAIR,Flight Centre Victoria,C
FCP, FLIGHTCORP,Nelson Aviation College Ltd,New Zealand
FDP, ,Flight Dispatch Services,Poland
FLX, FLIGHT EXPRESS,Flight Express Inc.,K
CFI, CHINA JET,Flight Inspection Center of the General Administration of Civil Aviation in China,Z
LTS, SPECAIR,Flight Inspections and Systems,U
IVJ, INVADER JACK,Flight International,K
MIT, MATCO,Flight Line,K
FOI, ,Flight Ops International,K
OPT, OPTIONS,Flight Options,K
CLB, CALIBRATOR,Flight Precision Limited,EG
FSL, FLIGHTSAFETY,Flight Safety Limited,EG
FSU, ,Flight Support Sweden,Sweden
CCK, CABLE CHECK,Flight Trac,K
AYR, CYGNET,Flight Training Europe,Spain
